,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene,cells
NP032_scene001_cell1,1347,320.28359317000735,16586.61766889384,0.8829215939384568,NP032_scene001,1
NP032_scene001_cell3,1768,1136.4383484162895,10181.174773755656,0.4655235132760474,NP032_scene001,3
NP032_scene001_cell4,212,1167.4292452830189,14777.995283018867,0.3711164356746963,NP032_scene001,4
NP032_scene001_cell5,76,1172.4868421052631,14797.776315789473,0.680633672728069,NP032_scene001,5
NP032_scene001_cell6,23,1177.1304347826087,15137.173913043482,0.7467951353969206,NP032_scene001,6
NP032_scene001_cell7,1219,1318.501230516817,10760.712059064806,0.6522965575285562,NP032_scene001,7
NP032_scene001_cell8,506,1331.7490118577075,15225.915019762846,0.6543937829804679,NP032_scene001,8
NP032_scene001_cell9,675,1462.4844444444445,14551.512592592593,0.6065637329650534,NP032_scene001,9
NP032_scene001_cell10,66,1485.409090909091,14531.196969696968,0.748044010184876,NP032_scene001,10
NP032_scene001_cell11,673,1500.2704309063893,10583.989598811291,0.7435631593715768,NP032_scene001,11
NP032_scene001_cell12,484,1614.6446280991736,10133.698347107438,0.8593183257102482,NP032_scene001,12
NP032_scene001_cell13,2312,1618.132785467128,16966.93641868512,0.860168985221004,NP032_scene001,13
NP032_scene001_cell14,1570,1623.008280254777,10807.531210191082,0.7963974268715845,NP032_scene001,14
NP032_scene001_cell15,1043,1767.2176414189835,10721.207094918504,0.7845403013318654,NP032_scene001,15
NP032_scene001_cell16,118,1788.4322033898306,17304.491525423728,0.7379238665268577,NP032_scene001,16
NP032_scene001_cell17,120,1835.3083333333327,17178.225,0.607311027246215,NP032_scene001,17
NP032_scene001_cell18,55,1904.5636363636365,17312.21818181818,0.6687651891175255,NP032_scene001,18
NP032_scene001_cell19,598,1928.4297658862881,17036.774247491638,0.8102765978679912,NP032_scene001,19
NP032_scene001_cell20,485,1928.98762886598,17341.253608247418,0.3625182323380127,NP032_scene001,20
NP032_scene001_cell21,204,1930.6813725490201,17414.053921568626,0.5757292246498608,NP032_scene001,21
NP032_scene001_cell22,275,1947.3272727272727,17083.247272727273,0.7357924858068694,NP032_scene001,22
NP032_scene001_cell23,276,1953.938405797101,17099.4384057971,0.7772842080784771,NP032_scene001,23
NP032_scene001_cell24,149,1959.2147651006715,17042.557046979866,0.7228491782544543,NP032_scene001,24
NP032_scene001_cell25,23,1977.304347826087,16909.304347826088,0.7187563688246245,NP032_scene001,25
NP032_scene001_cell26,355,1987.2704225352115,16932.7661971831,0.8499858584932141,NP032_scene001,26
NP032_scene001_cell27,439,2007.0318906605926,9298.876993166285,0.6614147761172331,NP032_scene001,27
NP032_scene001_cell28,303,2012.3003300330035,17081.435643564357,0.6095347684025167,NP032_scene001,28
NP032_scene001_cell29,307,2017.0195439739414,17307.110749185667,0.8190560418539724,NP032_scene001,29
NP032_scene001_cell30,109,2032.4587155963306,17088.477064220184,0.6891891800268125,NP032_scene001,30
NP032_scene001_cell31,490,2039.6591836734685,17015.693877551017,0.8600268873273359,NP032_scene001,31
NP032_scene001_cell32,244,2047.7909836065573,17209.069672131147,0.5917938498004305,NP032_scene001,32
NP032_scene001_cell33,192,2063.9791666666665,17011.1875,0.7881361012920441,NP032_scene001,33
NP032_scene001_cell34,418,2078.0789473684213,17210.854066985645,0.7718530468118868,NP032_scene001,34
NP032_scene001_cell35,192,2085.0885416666665,17404.057291666668,0.9462163789599533,NP032_scene001,35
NP032_scene001_cell36,461,2088.7331887201735,17159.388286334055,0.7205378118697844,NP032_scene001,36
NP032_scene001_cell37,141,2091.8936170212764,16782.531914893618,0.8604274082071409,NP032_scene001,37
NP032_scene001_cell38,167,2097.670658682635,17349.371257485032,0.7757734438642623,NP032_scene001,38
NP032_scene001_cell39,157,2098.9681528662422,17436.350318471337,0.8858951592354085,NP032_scene001,39
NP032_scene001_cell40,248,2104.75,16841.9435483871,0.7790350193150613,NP032_scene001,40
NP032_scene001_cell41,481,2106.6819126819128,17146.054054054053,0.5698241915362368,NP032_scene001,41
NP032_scene001_cell42,205,2107.5951219512194,17079.175609756097,0.9679498953938114,NP032_scene001,42
NP032_scene001_cell43,124,2110.7419354838707,16786.362903225807,0.6672153839686885,NP032_scene001,43
NP032_scene001_cell45,260,2114.0538461538463,17030.957692307693,0.5206995669914177,NP032_scene001,45
NP032_scene001_cell46,533,2116.7242026266417,17364.320825515948,0.4403652569193589,NP032_scene001,46
