,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP026_scene002_cell1,21,26.57142857142857,9605.190476190475,0.8229320283373832,NP026_scene002
NP026_scene002_cell2,101,297.36633663366337,14857.90099009901,0.680958445787078,NP026_scene002
NP026_scene002_cell3,158,304.2721518987342,14617.93670886076,0.7362971191691148,NP026_scene002
NP026_scene002_cell4,234,305.87606837606836,9024.773504273504,0.8919681205754683,NP026_scene002
NP026_scene002_cell5,402,310.94527363184085,14603.009950248756,0.8828513756860343,NP026_scene002
NP026_scene002_cell6,548,314.6441605839416,14630.868613138686,0.7910340289335419,NP026_scene002
NP026_scene002_cell7,127,336.51968503937013,14597.519685039368,0.7583039804797931,NP026_scene002
NP026_scene002_cell8,142,345.95070422535207,15361.3661971831,0.8802615680995234,NP026_scene002
NP026_scene002_cell9,65,345.70769230769235,16685.56923076923,0.6395010400137522,NP026_scene002
NP026_scene002_cell10,359,346.72144846796664,15091.111420612813,0.8133411821100359,NP026_scene002
NP026_scene002_cell11,377,356.2466843501326,15110.164456233422,0.5045203643010012,NP026_scene002
NP026_scene002_cell12,24,363.83333333333326,12672.666666666664,0.6869443320926537,NP026_scene002
NP026_scene002_cell13,175,363.6628571428572,12726.388571428572,0.9205256646657958,NP026_scene002
NP026_scene002_cell14,255,369.8,12587.972549019607,0.8772324084983409,NP026_scene002
NP026_scene002_cell15,228,371.01315789473676,14596.495614035088,0.7187693956440575,NP026_scene002
NP026_scene002_cell16,133,377.3458646616542,15369.6992481203,0.7499965225454468,NP026_scene002
NP026_scene002_cell17,72,381.95833333333326,15431.944444444443,0.5500306990963476,NP026_scene002
NP026_scene002_cell18,172,389.7267441860465,15071.232558139534,0.7206993441263261,NP026_scene002
NP026_scene002_cell19,208,393.26442307692315,14077.591346153846,0.4409049399327655,NP026_scene002
NP026_scene002_cell20,208,408.875,15030.721153846154,0.8869873597821264,NP026_scene002
NP026_scene002_cell21,150,407.24,15045.273333333333,0.9395497328344138,NP026_scene002
NP026_scene002_cell22,115,412.6782608695653,14019.4,0.9357994635237182,NP026_scene002
NP026_scene002_cell23,348,412.88218390804604,15004.103448275862,0.9628470466007274,NP026_scene002
NP026_scene002_cell24,133,414.49624060150376,14562.75939849624,0.8592066912365143,NP026_scene002
NP026_scene002_cell25,170,417.42352941176466,15548.323529411766,0.7537521691875888,NP026_scene002
NP026_scene002_cell26,139,419.863309352518,15502.76978417266,0.9379894093308536,NP026_scene002
NP026_scene002_cell27,643,421.13996889580085,12424.681181959562,0.9012572092588174,NP026_scene002
NP026_scene002_cell28,61,425.37704918032784,14371.32786885246,0.7221544281672507,NP026_scene002
NP026_scene002_cell29,335,431.4925373134328,14592.564179104478,0.875848366836798,NP026_scene002
NP026_scene002_cell30,284,434.40845070422523,12292.795774647888,0.732247497945645,NP026_scene002
NP026_scene002_cell31,170,436.4941176470588,14392.270588235295,0.8678900787680809,NP026_scene002
NP026_scene002_cell32,106,441.60377358490564,11965.82075471698,0.3001774255849937,NP026_scene002
NP026_scene002_cell33,233,445.0815450643777,14596.442060085838,0.5133308769246612,NP026_scene002
NP026_scene002_cell34,59,448.6949152542373,14148.271186440676,0.9307350940949944,NP026_scene002
NP026_scene002_cell35,341,450.0469208211143,14557.460410557185,0.9079965971345821,NP026_scene002
NP026_scene002_cell36,103,453.2135922330097,12435.485436893203,0.5957431214868031,NP026_scene002
NP026_scene002_cell37,532,453.08834586466173,14638.522556390977,0.9227132052874528,NP026_scene002
NP026_scene002_cell38,130,453.8461538461538,15586.561538461538,0.9196384197543288,NP026_scene002
NP026_scene002_cell39,394,456.56852791878174,14422.477157360408,0.9218411947676012,NP026_scene002
NP026_scene002_cell40,23,458.86956521739125,15347.95652173913,0.5592184137568159,NP026_scene002
NP026_scene002_cell41,110,458.0090909090909,12308.372727272726,0.8779288329258859,NP026_scene002
NP026_scene002_cell42,365,459.19726027397263,12044.257534246577,0.6462783168360166,NP026_scene002
NP026_scene002_cell43,201,460.8009950248757,13173.079601990048,0.8507165686005576,NP026_scene002
NP026_scene002_cell44,174,460.7126436781609,15624.42528735632,0.9264662473379596,NP026_scene002
NP026_scene002_cell45,153,463.0,15713.372549019607,0.7624060389010061,NP026_scene002
NP026_scene002_cell46,567,468.38800705467366,14462.400352733686,0.8484534988310102,NP026_scene002
NP026_scene002_cell47,252,468.75396825396825,13524.285714285714,0.6016850593462009,NP026_scene002
NP026_scene002_cell48,410,471.8585365853658,15201.221951219512,0.6268368452882579,NP026_scene002
NP026_scene002_cell49,236,470.5381355932203,13883.025423728814,0.8768585105954954,NP026_scene002
NP026_scene002_cell50,219,471.33789954337897,15079.831050228313,0.9029050765542562,NP026_scene002
NP026_scene002_cell51,126,473.11111111111114,15673.031746031746,0.7672400487157199,NP026_scene002
NP026_scene002_cell52,181,475.060773480663,13326.828729281768,0.268133436240628,NP026_scene002
NP026_scene002_cell53,448,478.5848214285714,15500.756696428569,0.9373341335129098,NP026_scene002
NP026_scene002_cell54,504,478.57936507936506,15522.208333333336,0.9572892610862128,NP026_scene002
NP026_scene002_cell55,100,479.3,15660.64,0.5370073027666435,NP026_scene002
NP026_scene002_cell56,322,479.9565217391304,12073.14906832298,0.8806845883240523,NP026_scene002
NP026_scene002_cell57,229,479.6113537117904,12625.663755458516,0.5923205863298445,NP026_scene002
NP026_scene002_cell58,184,480.48369565217394,15741.092391304348,0.8291368469722805,NP026_scene002
NP026_scene002_cell59,533,480.76360225140706,14357.904315196996,0.836965558949563,NP026_scene002
NP026_scene002_cell60,346,481.78034682080926,15341.991329479768,0.9179995353997422,NP026_scene002
NP026_scene002_cell61,216,482.3055555555555,15798.717592592593,0.7905451871811202,NP026_scene002
NP026_scene002_cell62,281,483.4519572953737,14731.747330960854,0.9136457031710776,NP026_scene002
NP026_scene002_cell63,24,482.04166666666674,11737.541666666664,0.7645524116856959,NP026_scene002
NP026_scene002_cell64,84,485.28571428571433,15894.345238095239,0.7474291437356956,NP026_scene002
NP026_scene002_cell65,217,487.1705069124424,15417.649769585254,0.8820546009838857,NP026_scene002
NP026_scene002_cell66,249,488.0281124497992,15607.020080321285,0.5879392244857256,NP026_scene002
NP026_scene002_cell67,247,489.5465587044535,12156.627530364372,0.8178064571273274,NP026_scene002
NP026_scene002_cell68,330,490.66666666666674,15470.236363636364,0.8042577782114156,NP026_scene002
NP026_scene002_cell69,275,488.3781818181818,15688.734545454543,0.7283473093008378,NP026_scene002
NP026_scene002_cell70,297,491.3602693602692,13803.946127946128,0.8813077192552945,NP026_scene002
NP026_scene002_cell71,37,491.6216216216216,15121.081081081082,0.9662112043389982,NP026_scene002
NP026_scene002_cell72,246,492.68699186991864,12206.260162601626,0.9458629958881708,NP026_scene002
NP026_scene002_cell73,322,493.0124223602484,13516.170807453416,0.5895725912043935,NP026_scene002
NP026_scene002_cell74,260,493.7807692307693,13536.703846153847,0.9552714081900752,NP026_scene002
NP026_scene002_cell75,156,497.0384615384616,15172.525641025639,0.5081797751966902,NP026_scene002
NP026_scene002_cell76,485,498.8082474226805,15721.447422680412,0.8550515062903485,NP026_scene002
NP026_scene002_cell77,28,502.25,15839.857142857143,0.5971557375074292,NP026_scene002
NP026_scene002_cell78,229,505.8384279475983,14531.825327510916,0.9491055070467236,NP026_scene002
NP026_scene002_cell79,272,505.6801470588235,15664.1875,0.7272522050611081,NP026_scene002
NP026_scene002_cell80,394,506.2055837563452,12017.34263959391,0.6440321006636863,NP026_scene002
NP026_scene002_cell81,178,507.1797752808989,15201.786516853934,0.8023666212763716,NP026_scene002
NP026_scene002_cell82,384,508.20052083333326,12036.59375,0.7500128231966748,NP026_scene002
NP026_scene002_cell83,75,507.89333333333326,13857.266666666665,0.6746985151504419,NP026_scene002
NP026_scene002_cell84,316,508.2974683544304,15009.044303797467,0.4097571524351197,NP026_scene002
NP026_scene002_cell85,307,511.4495114006515,15186.185667752445,0.9124262926429272,NP026_scene002
NP026_scene002_cell86,206,509.8009708737864,11810.650485436894,0.9213785910188094,NP026_scene002
NP026_scene002_cell87,171,507.76608187134497,15552.976608187137,0.8556251489345487,NP026_scene002
NP026_scene002_cell88,226,509.92477876106193,13745.442477876106,0.7081292045685675,NP026_scene002
NP026_scene002_cell89,423,513.1182033096927,15287.950354609931,0.9742784527179872,NP026_scene002
NP026_scene002_cell90,388,515.0180412371134,15792.48969072165,0.8646622003730821,NP026_scene002
NP026_scene002_cell91,220,514.45,14976.377272727274,0.7644948828257161,NP026_scene002
NP026_scene002_cell92,259,514.3204633204633,14159.262548262548,0.8406038410353999,NP026_scene002
NP026_scene002_cell93,93,515.5806451612904,13698.623655913978,0.6937054051603826,NP026_scene002
NP026_scene002_cell94,63,516.1904761904761,14186.555555555557,0.896836735083565,NP026_scene002
NP026_scene002_cell95,239,516.1841004184099,14667.037656903765,0.8904345872728024,NP026_scene002
NP026_scene002_cell96,323,517.7801857585139,11901.860681114551,0.8862009282645996,NP026_scene002
NP026_scene002_cell97,484,517.3842975206611,15480.59917355372,0.9254770552860004,NP026_scene002
NP026_scene002_cell98,359,518.4456824512533,15729.231197771587,0.7778854453164848,NP026_scene002
NP026_scene002_cell99,200,519.335,7384.385,0.8235725025843131,NP026_scene002
NP026_scene002_cell100,330,519.1848484848484,15636.0,0.9705238085298576,NP026_scene002
NP026_scene002_cell101,432,518.9976851851852,15758.847222222224,0.7116940984424588,NP026_scene002
NP026_scene002_cell102,40,519.85,15400.25,0.7538120789713105,NP026_scene002
NP026_scene002_cell103,315,520.9555555555555,15845.6126984127,0.6143225398080556,NP026_scene002
NP026_scene002_cell104,271,520.2324723247233,14829.571955719555,0.9625954764288754,NP026_scene002
NP026_scene002_cell105,259,521.7876447876448,14396.725868725869,0.7972228981283561,NP026_scene002
NP026_scene002_cell106,246,523.520325203252,12072.032520325205,0.8150480405661104,NP026_scene002
NP026_scene002_cell107,271,523.9557195571956,12270.874538745387,0.9401922050754434,NP026_scene002
NP026_scene002_cell108,190,523.3789473684211,12494.057894736841,0.6702399924276896,NP026_scene002
NP026_scene002_cell109,232,523.2543103448277,14726.073275862067,0.7252613790540857,NP026_scene002
NP026_scene002_cell110,177,522.7231638418081,15157.892655367232,0.905306165713103,NP026_scene002
NP026_scene002_cell111,121,525.2892561983471,15416.735537190083,0.8413917159401523,NP026_scene002
NP026_scene002_cell112,290,527.3310344827586,14206.593103448276,0.8400625286575334,NP026_scene002
NP026_scene002_cell113,234,527.3290598290598,12518.44871794872,0.8072533968716822,NP026_scene002
NP026_scene002_cell114,124,529.0322580645161,12868.508064516129,0.8001061133187454,NP026_scene002
NP026_scene002_cell115,444,527.7995495495495,14339.360360360359,0.9198671938812856,NP026_scene002
NP026_scene002_cell116,158,531.9240506329114,15154.29746835443,0.8061779859144405,NP026_scene002
NP026_scene002_cell117,191,530.0157068062828,15832.780104712041,0.9098821212138632,NP026_scene002
NP026_scene002_cell118,96,531.0208333333334,14282.135416666664,0.6548185609045727,NP026_scene002
NP026_scene002_cell119,176,532.4772727272727,15558.732954545454,0.8362611629116586,NP026_scene002
NP026_scene002_cell120,413,533.7869249394673,11520.334140435834,0.7324916459035911,NP026_scene002
NP026_scene002_cell121,250,533.276,14431.344,0.7534586740317227,NP026_scene002
