,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP007_scene002_cell1,53,62.0566037735849,9519.566037735849,0.4958636827470771,NP007_scene002
NP007_scene002_cell2,106,71.82075471698113,9524.867924528302,0.7537851529333452,NP007_scene002
NP007_scene002_cell3,267,83.55805243445694,10097.14606741573,0.8656008513666137,NP007_scene002
NP007_scene002_cell4,411,97.63260340632604,10157.722627737228,0.7227813601624594,NP007_scene002
NP007_scene002_cell5,123,107.70731707317071,9850.837398373984,0.6185341573636589,NP007_scene002
NP007_scene002_cell6,68,109.82352941176471,1301.2205882352941,0.8308011417829351,NP007_scene002
NP007_scene002_cell7,156,113.80128205128206,10191.01923076923,0.8544459732983192,NP007_scene002
NP007_scene002_cell8,164,118.18902439024392,9752.664634146342,0.9418785866793694,NP007_scene002
NP007_scene002_cell9,363,123.28374655647384,9599.895316804408,0.8760017024549666,NP007_scene002
NP007_scene002_cell10,152,125.09868421052632,9978.855263157895,0.8882662379863201,NP007_scene002
NP007_scene002_cell11,478,126.80125523012552,10096.661087866109,0.8412506083418325,NP007_scene002
NP007_scene002_cell12,120,128.3,9769.816666666668,0.6093866952672827,NP007_scene002
NP007_scene002_cell13,94,138.0106382978723,9789.074468085106,0.4583326381187092,NP007_scene002
NP007_scene002_cell14,340,138.27352941176468,9994.75294117647,0.4049738709287344,NP007_scene002
NP007_scene002_cell15,56,140.19642857142858,10227.392857142857,0.7728444527722147,NP007_scene002
NP007_scene002_cell16,21,141.38095238095238,10241.57142857143,0.7473704562401327,NP007_scene002
NP007_scene002_cell17,458,145.1768558951965,10020.4192139738,0.6366329030606569,NP007_scene002
NP007_scene002_cell18,672,147.86755952380952,9974.328869047618,0.6512596432954295,NP007_scene002
NP007_scene002_cell19,112,146.74107142857142,10168.723214285714,0.5777173789805202,NP007_scene002
NP007_scene002_cell20,348,149.8649425287356,10153.419540229885,0.6807304046288739,NP007_scene002
NP007_scene002_cell21,53,149.1320754716981,9937.849056603774,0.8391718932156148,NP007_scene002
NP007_scene002_cell22,69,157.63768115942028,10230.985507246376,0.5892551709559517,NP007_scene002
NP007_scene002_cell23,150,161.01333333333332,9835.86,0.8617533527104001,NP007_scene002
NP007_scene002_cell24,355,167.56901408450702,9901.323943661971,0.5920601713284288,NP007_scene002
NP007_scene002_cell25,190,169.05263157894737,9955.0,0.3111732055713312,NP007_scene002
NP007_scene002_cell26,185,170.52972972972972,9573.086486486489,0.7142335058800059,NP007_scene002
NP007_scene002_cell27,105,172.26666666666668,9874.2,0.4067331617451974,NP007_scene002
NP007_scene002_cell28,795,171.50943396226415,9984.671698113209,0.8356020692861429,NP007_scene002
NP007_scene002_cell29,439,175.4373576309795,10170.76993166287,0.8480469280967263,NP007_scene002
NP007_scene002_cell30,413,179.4285714285714,10022.227602905568,0.6750994355972103,NP007_scene002
NP007_scene002_cell31,614,189.48697068403908,10002.15960912052,0.4612628426254981,NP007_scene002
NP007_scene002_cell32,303,193.62706270627064,9812.290429042903,0.7063583120850441,NP007_scene002
NP007_scene002_cell33,179,198.14525139664804,10213.396648044692,0.6611447790655438,NP007_scene002
NP007_scene002_cell34,490,205.5265306122449,10159.040816326533,0.749585107521651,NP007_scene002
NP007_scene002_cell35,140,213.65714285714282,10196.192857142858,0.5851231835607233,NP007_scene002
NP007_scene002_cell36,209,212.83253588516743,10070.267942583732,0.8994676641894619,NP007_scene002
NP007_scene002_cell37,148,216.1891891891892,10180.594594594597,0.7210160463166259,NP007_scene002
NP007_scene002_cell38,117,224.77777777777774,10208.290598290598,0.6870955821557567,NP007_scene002
NP007_scene002_cell39,228,226.70175438596488,10150.723684210529,0.4436848981294815,NP007_scene002
NP007_scene002_cell40,291,233.49140893470792,9932.53608247423,0.5317830655224569,NP007_scene002
NP007_scene002_cell41,303,230.01650165016503,9971.313531353137,0.4799522889991852,NP007_scene002
NP007_scene002_cell42,281,237.22064056939502,9906.832740213524,0.8031703250807596,NP007_scene002
NP007_scene002_cell43,369,239.609756097561,9878.90514905149,0.8431548119438866,NP007_scene002
NP007_scene002_cell44,118,241.5254237288136,9614.822033898305,0.7270834182902851,NP007_scene002
NP007_scene002_cell45,36,246.0,9635.583333333334,0.4317447263973584,NP007_scene002
NP007_scene002_cell46,517,245.752417794971,10166.531914893618,0.5686690305435433,NP007_scene002
NP007_scene002_cell47,224,248.00892857142856,10187.736607142857,0.8198868588347348,NP007_scene002
NP007_scene002_cell48,198,251.459595959596,10217.555555555555,0.8662494025228498,NP007_scene002
NP007_scene002_cell49,179,255.66480446927372,10237.31843575419,0.8816430805831178,NP007_scene002
NP007_scene002_cell50,188,257.0425531914894,9855.127659574468,0.8678239857494534,NP007_scene002
