,nuclei_area,DAPI_Y,DAPI_X,nuclei_eccentricity,slide_scene
NP020_scene001_cell1,57,1.7719298245614037,19753.491228070176,0.9108631091692271,NP020_scene001
NP020_scene001_cell2,53,2.452830188679245,30647.094339622643,0.8784027785563668,NP020_scene001
NP020_scene001_cell3,167,3.580838323353293,29081.107784431137,0.8932946476377808,NP020_scene001
NP020_scene001_cell4,267,8.352059925093632,470.4232209737828,0.5624485380198504,NP020_scene001
NP020_scene001_cell5,407,9.791154791154794,29099.46437346437,0.4649860345407457,NP020_scene001
NP020_scene001_cell6,46,11.217391304347824,29987.369565217392,0.6719396289094772,NP020_scene001
NP020_scene001_cell7,470,11.770212765957446,31383.944680851066,0.6920875258383687,NP020_scene001
NP020_scene001_cell8,112,12.642857142857142,648.6517857142858,0.44909736962489616,NP020_scene001
NP020_scene001_cell9,530,13.332075471698113,29359.245283018867,0.7705722558114654,NP020_scene001
NP020_scene001_cell10,554,20.666064981949454,1618.014440433213,0.9232143259684772,NP020_scene001
NP020_scene001_cell11,101,20.03960396039604,29082.495049504952,0.8249133499859859,NP020_scene001
NP020_scene001_cell12,415,20.187951807228924,31847.869879518068,0.8227951644404081,NP020_scene001
NP020_scene001_cell13,263,23.174904942965775,1223.9847908745246,0.6561982734916806,NP020_scene001
NP020_scene001_cell14,637,25.92150706436421,1925.6562009419154,0.8697573748854163,NP020_scene001
NP020_scene001_cell15,274,31.642335766423358,31793.733576642335,0.6343756372070749,NP020_scene001
NP020_scene001_cell16,90,32.94444444444444,29860.83333333333,0.7034775680118036,NP020_scene001
NP020_scene001_cell17,343,37.17201166180758,29092.763848396506,0.5539884162187639,NP020_scene001
NP020_scene001_cell18,190,37.910526315789475,649.6526315789474,0.5368178415151369,NP020_scene001
NP020_scene001_cell19,254,39.56299212598425,29914.75984251968,0.8042884402986938,NP020_scene001
NP020_scene001_cell20,377,41.23872679045093,31827.347480106102,0.4752401147266195,NP020_scene001
NP020_scene001_cell21,282,53.48936170212766,1216.7978723404256,0.5257902810850753,NP020_scene001
NP020_scene001_cell22,459,56.16339869281046,29451.44662309368,0.7833190664613299,NP020_scene001
NP020_scene001_cell23,270,62.10740740740741,1240.6777777777775,0.6933150605763777,NP020_scene001
NP020_scene001_cell24,67,69.22388059701493,2116.701492537313,0.8290819757000448,NP020_scene001
NP020_scene001_cell25,1172,80.42918088737201,1972.0068259385666,0.7271413797163636,NP020_scene001
NP020_scene001_cell26,200,81.275,2033.835,0.6800332102632224,NP020_scene001
NP020_scene001_cell27,377,83.41644562334217,31741.928381962865,0.8102072807082319,NP020_scene001
NP020_scene001_cell28,104,85.21153846153847,850.9807692307692,0.5204218487820355,NP020_scene001
NP020_scene001_cell29,40,86.725,1105.925,0.2647182607523659,NP020_scene001
NP020_scene001_cell30,79,84.41772151898734,2059.5189873417717,0.7714761922886126,NP020_scene001
NP020_scene001_cell31,532,85.74248120300751,2134.3496240601503,0.7673845607771078,NP020_scene001
NP020_scene001_cell32,426,86.51877934272301,28723.539906103288,0.5644664915989636,NP020_scene001
NP020_scene001_cell33,274,85.68248175182481,30099.868613138686,0.8379788580932337,NP020_scene001
NP020_scene001_cell34,340,91.20588235294115,2081.0941176470587,0.8427489626422209,NP020_scene001
NP020_scene001_cell35,312,93.4455128205128,635.5352564102565,0.7410497671277003,NP020_scene001
NP020_scene001_cell36,799,94.23279098873593,30599.331664580724,0.8838916630577937,NP020_scene001
NP020_scene001_cell37,308,98.10064935064936,614.8831168831167,0.7095749456231685,NP020_scene001
NP020_scene001_cell38,273,98.12820512820512,30338.479853479854,0.9155970883565749,NP020_scene001
NP020_scene001_cell39,240,99.8875,29345.40833333333,0.8315801162486947,NP020_scene001
NP020_scene001_cell40,474,104.39451476793249,1155.409282700422,0.7686720459024409,NP020_scene001
NP020_scene001_cell41,315,108.0984126984127,31750.149206349208,0.3577854626371657,NP020_scene001
NP020_scene001_cell42,334,109.88922155688624,1183.047904191617,0.7428138104256894,NP020_scene001
NP020_scene001_cell43,47,108.87234042553192,2175.659574468085,0.9050233500077322,NP020_scene001
NP020_scene001_cell44,422,112.54028436018957,595.5521327014218,0.6135200127684637,NP020_scene001
NP020_scene001_cell45,187,115.71122994652409,615.1390374331552,0.3641675721827149,NP020_scene001
NP020_scene001_cell46,841,118.31985731272295,31713.60760998811,0.7730191820542429,NP020_scene001
NP020_scene001_cell47,775,116.11870967741936,2113.1780645161293,0.8764876870097829,NP020_scene001
NP020_scene001_cell48,303,121.6138613861386,29333.39603960396,0.6395656182845756,NP020_scene001
NP020_scene001_cell49,195,122.92820512820512,29611.871794871797,0.7595570783364036,NP020_scene001
NP020_scene001_cell50,35,124.88571428571429,2184.742857142857,0.8816912107288434,NP020_scene001
NP020_scene001_cell51,470,129.7085106382979,2133.6617021276597,0.9290056355882113,NP020_scene001
NP020_scene001_cell52,552,131.06159420289856,617.8967391304348,0.8536042386446545,NP020_scene001
NP020_scene001_cell53,158,130.8860759493671,2013.9303797468356,0.6258186374532374,NP020_scene001
NP020_scene001_cell54,174,137.5402298850575,2220.074712643678,0.8446843449630617,NP020_scene001
NP020_scene001_cell55,314,140.0764331210191,671.6783439490447,0.6990423506597818,NP020_scene001
NP020_scene001_cell56,210,145.97142857142856,1349.4666666666667,0.7477469042802322,NP020_scene001
NP020_scene001_cell57,185,147.2864864864865,2101.443243243243,0.7263495557839885,NP020_scene001
NP020_scene001_cell58,299,145.40133779264215,29300.2508361204,0.5208121624489449,NP020_scene001
NP020_scene001_cell59,398,150.13065326633162,28603.077889447235,0.8837665890914381,NP020_scene001
NP020_scene001_cell60,463,149.3304535637149,30025.922246220303,0.6869376664712388,NP020_scene001
NP020_scene001_cell61,331,151.4531722054381,1656.0271903323264,0.648778066310308,NP020_scene001
NP020_scene001_cell62,404,151.09158415841588,2192.683168316832,0.9148691373574954,NP020_scene001
NP020_scene001_cell63,383,153.01044386422976,29251.671018276764,0.9099730649924374,NP020_scene001
NP020_scene001_cell64,241,155.15767634854768,28332.908713692945,0.5064426897622424,NP020_scene001
NP020_scene001_cell65,674,157.41691394658753,638.7848664688428,0.8896308329604967,NP020_scene001
NP020_scene001_cell66,482,158.98132780082992,31637.522821576764,0.5627019209300255,NP020_scene001
NP020_scene001_cell67,157,161.47770700636943,2167.6815286624205,0.7373893737744527,NP020_scene001
NP020_scene001_cell68,61,166.29508196721312,503.06557377049177,0.4039981935819599,NP020_scene001
NP020_scene001_cell70,874,162.40732265446223,2070.25057208238,0.7773206290286517,NP020_scene001
